Name,Device_ID,Download_Date,Reference_Date,Log_Interval,Log_Count,Location_Lat,Location_Lng,Temp_Units,Temp_Calibration,Hum_Calibration,Dewpoint_Calibration
Section 7,FB80E49E,Thu Apr 07 2022 11:01:54 GMT-0500 (CDT),Not set,3600,4772,0,0,Celsius,0,0,0
index,date,temperature,humidity,dewpoint
310,Sun Oct 03 2021 14:01:54 GMT-0500 (CDT),22.5,81.6,19.2
311,Sun Oct 03 2021 15:01:54 GMT-0500 (CDT),21.4,91.6,20.0
312,Sun Oct 03 2021 16:01:54 GMT-0500 (CDT),20.3,99.1,20.2
313,Sun Oct 03 2021 17:01:54 GMT-0500 (CDT),20.7,100,20.7
314,Sun Oct 03 2021 18:01:54 GMT-0500 (CDT),20.3,100,20.4
315,Sun Oct 03 2021 19:01:54 GMT-0500 (CDT),19.9,100,20.1
316,Sun Oct 03 2021 20:01:54 GMT-0500 (CDT),19.9,100,20.1
317,Sun Oct 03 2021 21:01:54 GMT-0500 (CDT),19.6,100,19.8
318,Sun Oct 03 2021 22:01:54 GMT-0500 (CDT),19.7,100,19.8
319,Sun Oct 03 2021 23:01:54 GMT-0500 (CDT),19.9,100.0,19.9
320,Mon Oct 04 2021 00:01:54 GMT-0500 (CDT),19.7,99.4,19.6
321,Mon Oct 04 2021 01:01:54 GMT-0500 (CDT),19.6,98.9,19.4
322,Mon Oct 04 2021 02:01:54 GMT-0500 (CDT),19.2,98.9,19.0
323,Mon Oct 04 2021 03:01:54 GMT-0500 (CDT),19.0,98.5,18.8
324,Mon Oct 04 2021 04:01:54 GMT-0500 (CDT),19.3,98.2,19.0
325,Mon Oct 04 2021 05:01:54 GMT-0500 (CDT),19.3,97.5,18.9
326,Mon Oct 04 2021 06:01:54 GMT-0500 (CDT),19.4,96.6,18.9
327,Mon Oct 04 2021 07:01:54 GMT-0500 (CDT),19.5,96.0,18.9
328,Mon Oct 04 2021 08:01:54 GMT-0500 (CDT),19.7,94.5,18.8
329,Mon Oct 04 2021 09:01:54 GMT-0500 (CDT),19.3,97.3,18.9
330,Mon Oct 04 2021 10:01:54 GMT-0500 (CDT),19.5,100,19.6
331,Mon Oct 04 2021 11:01:54 GMT-0500 (CDT),20.6,95.6,19.9
332,Mon Oct 04 2021 12:01:54 GMT-0500 (CDT),20.4,92.7,19.2
333,Mon Oct 04 2021 13:01:54 GMT-0500 (CDT),20.2,92.5,19.0
334,Mon Oct 04 2021 14:01:54 GMT-0500 (CDT),20.0,92.6,18.8
335,Mon Oct 04 2021 15:01:54 GMT-0500 (CDT),19.8,92.8,18.6
336,Mon Oct 04 2021 16:01:54 GMT-0500 (CDT),19.8,93.9,18.8
337,Mon Oct 04 2021 17:01:54 GMT-0500 (CDT),19.5,93.5,18.4
338,Mon Oct 04 2021 18:01:54 GMT-0500 (CDT),19.2,93.2,18.1
339,Mon Oct 04 2021 19:01:54 GMT-0500 (CDT),19.1,93.4,18.0
340,Mon Oct 04 2021 20:01:54 GMT-0500 (CDT),19.0,92.8,17.8
341,Mon Oct 04 2021 21:01:54 GMT-0500 (CDT),19.0,93.1,17.9
342,Mon Oct 04 2021 22:01:54 GMT-0500 (CDT),19.1,94.3,18.2
343,Mon Oct 04 2021 23:01:54 GMT-0500 (CDT),19.1,95.2,18.3
344,Tue Oct 05 2021 00:01:54 GMT-0500 (CDT),19.2,95.5,18.5
345,Tue Oct 05 2021 01:01:54 GMT-0500 (CDT),19.3,96.0,18.7
346,Tue Oct 05 2021 02:01:54 GMT-0500 (CDT),19.2,95.4,18.5
347,Tue Oct 05 2021 03:01:54 GMT-0500 (CDT),19.1,94.4,18.2
348,Tue Oct 05 2021 04:01:54 GMT-0500 (CDT),19.0,92.8,17.8
349,Tue Oct 05 2021 05:01:54 GMT-0500 (CDT),18.9,92.6,17.7
350,Tue Oct 05 2021 06:01:54 GMT-0500 (CDT),18.9,92.6,17.7
351,Tue Oct 05 2021 07:01:54 GMT-0500 (CDT),18.7,92.1,17.4
352,Tue Oct 05 2021 08:01:54 GMT-0500 (CDT),18.8,92.0,17.5
353,Tue Oct 05 2021 09:01:54 GMT-0500 (CDT),18.9,91.5,17.5
354,Tue Oct 05 2021 10:01:54 GMT-0500 (CDT),19.0,91.8,17.6
355,Tue Oct 05 2021 11:01:54 GMT-0500 (CDT),19.4,91.2,17.9
356,Tue Oct 05 2021 12:01:54 GMT-0500 (CDT),19.5,91.1,18.0
357,Tue Oct 05 2021 13:01:54 GMT-0500 (CDT),19.6,90.8,18.1
358,Tue Oct 05 2021 14:01:54 GMT-0500 (CDT),19.6,90.9,18.1
359,Tue Oct 05 2021 15:01:54 GMT-0500 (CDT),19.6,90.9,18.1
360,Tue Oct 05 2021 16:01:54 GMT-0500 (CDT),19.5,92.2,18.2
361,Tue Oct 05 2021 17:01:54 GMT-0500 (CDT),19.4,92.9,18.2
362,Tue Oct 05 2021 18:01:54 GMT-0500 (CDT),19.3,93.7,18.3
363,Tue Oct 05 2021 19:01:54 GMT-0500 (CDT),19.2,94.2,18.3
364,Tue Oct 05 2021 20:01:54 GMT-0500 (CDT),19.2,94.6,18.3
365,Tue Oct 05 2021 21:01:54 GMT-0500 (CDT),19.4,95.2,18.6
366,Tue Oct 05 2021 22:01:54 GMT-0500 (CDT),19.2,96.0,18.6
367,Tue Oct 05 2021 23:01:54 GMT-0500 (CDT),19.1,96.2,18.5
368,Wed Oct 06 2021 00:01:54 GMT-0500 (CDT),19.0,96.4,18.4
369,Wed Oct 06 2021 01:01:54 GMT-0500 (CDT),19.1,96.0,18.5
370,Wed Oct 06 2021 02:01:54 GMT-0500 (CDT),18.9,95.6,18.2
371,Wed Oct 06 2021 03:01:54 GMT-0500 (CDT),19.0,95.4,18.3
372,Wed Oct 06 2021 04:01:54 GMT-0500 (CDT),19.0,95.1,18.2
373,Wed Oct 06 2021 05:01:54 GMT-0500 (CDT),19.0,95.1,18.2
374,Wed Oct 06 2021 06:01:54 GMT-0500 (CDT),19.0,94.9,18.2
375,Wed Oct 06 2021 07:01:54 GMT-0500 (CDT),19.0,94.7,18.1
376,Wed Oct 06 2021 08:01:54 GMT-0500 (CDT),19.1,94.0,18.1
377,Wed Oct 06 2021 09:01:54 GMT-0500 (CDT),19.3,93.4,18.2
378,Wed Oct 06 2021 10:01:54 GMT-0500 (CDT),19.4,93.2,18.3
379,Wed Oct 06 2021 11:01:54 GMT-0500 (CDT),19.5,93.1,18.4
380,Wed Oct 06 2021 12:01:54 GMT-0500 (CDT),19.3,92.8,18.1
381,Wed Oct 06 2021 13:01:54 GMT-0500 (CDT),19.7,91.9,18.4
382,Wed Oct 06 2021 14:01:54 GMT-0500 (CDT),19.8,92.1,18.5
383,Wed Oct 06 2021 15:01:54 GMT-0500 (CDT),19.4,92.6,18.2
384,Wed Oct 06 2021 16:01:54 GMT-0500 (CDT),19.4,93.3,18.3
385,Wed Oct 06 2021 17:01:54 GMT-0500 (CDT),19.5,94.6,18.6
386,Wed Oct 06 2021 18:01:54 GMT-0500 (CDT),19.5,95.1,18.7
387,Wed Oct 06 2021 19:01:54 GMT-0500 (CDT),19.5,95.8,18.8
388,Wed Oct 06 2021 20:01:54 GMT-0500 (CDT),19.6,96.3,19.0
389,Wed Oct 06 2021 21:01:54 GMT-0500 (CDT),19.5,96.2,18.9
390,Wed Oct 06 2021 22:01:54 GMT-0500 (CDT),19.5,96.3,18.9
391,Wed Oct 06 2021 23:01:54 GMT-0500 (CDT),19.4,96.4,18.8
392,Thu Oct 07 2021 00:01:54 GMT-0500 (CDT),19.4,96.6,18.9
393,Thu Oct 07 2021 01:01:54 GMT-0500 (CDT),19.3,100,19.4
394,Thu Oct 07 2021 02:01:54 GMT-0500 (CDT),19.3,100,19.5
395,Thu Oct 07 2021 03:01:54 GMT-0500 (CDT),19.4,100,19.5
396,Thu Oct 07 2021 04:01:54 GMT-0500 (CDT),19.2,99.9,19.2
397,Thu Oct 07 2021 05:01:54 GMT-0500 (CDT),19.3,99.5,19.2
398,Thu Oct 07 2021 06:01:54 GMT-0500 (CDT),19.4,100,19.5
399,Thu Oct 07 2021 07:01:54 GMT-0500 (CDT),19.4,100,19.7
400,Thu Oct 07 2021 08:01:54 GMT-0500 (CDT),19.5,100,19.7
401,Thu Oct 07 2021 09:01:54 GMT-0500 (CDT),19.9,100,20.1
402,Thu Oct 07 2021 10:01:54 GMT-0500 (CDT),19.8,100,19.9
403,Thu Oct 07 2021 11:01:54 GMT-0500 (CDT),20.5,100,20.6
404,Thu Oct 07 2021 12:01:54 GMT-0500 (CDT),20.4,100,20.5
405,Thu Oct 07 2021 13:01:54 GMT-0500 (CDT),20.8,100,20.9
406,Thu Oct 07 2021 14:01:54 GMT-0500 (CDT),20.5,100,20.5
407,Thu Oct 07 2021 15:01:54 GMT-0500 (CDT),20.4,99.9,20.4
408,Thu Oct 07 2021 16:01:54 GMT-0500 (CDT),20.6,99.6,20.5
409,Thu Oct 07 2021 17:01:54 GMT-0500 (CDT),20.2,99.1,20.1
410,Thu Oct 07 2021 18:01:54 GMT-0500 (CDT),20.0,99.6,19.9
411,Thu Oct 07 2021 19:01:54 GMT-0500 (CDT),19.8,100.0,19.8
412,Thu Oct 07 2021 20:01:54 GMT-0500 (CDT),19.8,100,19.9
413,Thu Oct 07 2021 21:01:54 GMT-0500 (CDT),19.6,100,19.6
414,Thu Oct 07 2021 22:01:54 GMT-0500 (CDT),19.7,100,19.7
415,Thu Oct 07 2021 23:01:54 GMT-0500 (CDT),19.7,100,19.7
416,Fri Oct 08 2021 00:01:54 GMT-0500 (CDT),19.7,100,19.8
417,Fri Oct 08 2021 01:01:54 GMT-0500 (CDT),19.6,100,19.7
418,Fri Oct 08 2021 02:01:54 GMT-0500 (CDT),19.5,100,19.6
419,Fri Oct 08 2021 03:01:54 GMT-0500 (CDT),19.4,100,19.5
420,Fri Oct 08 2021 04:01:54 GMT-0500 (CDT),19.3,100,19.4
421,Fri Oct 08 2021 05:01:54 GMT-0500 (CDT),19.1,100,19.2
422,Fri Oct 08 2021 06:01:54 GMT-0500 (CDT),19.0,100,19.1
423,Fri Oct 08 2021 07:01:54 GMT-0500 (CDT),19.0,100,19.0
424,Fri Oct 08 2021 08:01:54 GMT-0500 (CDT),19.1,100.0,19.1
425,Fri Oct 08 2021 09:01:54 GMT-0500 (CDT),19.8,98.6,19.6
426,Fri Oct 08 2021 10:01:54 GMT-0500 (CDT),20.3,96.2,19.7
427,Fri Oct 08 2021 11:01:54 GMT-0500 (CDT),22.1,85.2,19.5
428,Fri Oct 08 2021 12:01:54 GMT-0500 (CDT),25.5,69.3,19.5
429,Fri Oct 08 2021 13:01:54 GMT-0500 (CDT),23.2,71.0,17.7
430,Fri Oct 08 2021 14:01:54 GMT-0500 (CDT),23.3,71.9,18.0
431,Fri Oct 08 2021 15:01:54 GMT-0500 (CDT),21.3,74.6,16.6
432,Fri Oct 08 2021 16:01:54 GMT-0500 (CDT),21.2,75.9,16.8
433,Fri Oct 08 2021 17:01:54 GMT-0500 (CDT),24.2,77.1,20.0
434,Fri Oct 08 2021 18:01:54 GMT-0500 (CDT),23.8,76.8,19.5
435,Fri Oct 08 2021 19:01:54 GMT-0500 (CDT),23.7,76.9,19.5
436,Fri Oct 08 2021 20:01:54 GMT-0500 (CDT),22.9,77.2,18.7
437,Fri Oct 08 2021 21:01:54 GMT-0500 (CDT),22.7,77.3,18.6
438,Fri Oct 08 2021 22:01:54 GMT-0500 (CDT),22.5,77.5,18.4
439,Fri Oct 08 2021 23:01:54 GMT-0500 (CDT),22.4,77.6,18.3
440,Sat Oct 09 2021 00:01:54 GMT-0500 (CDT),22.2,77.6,18.1
441,Sat Oct 09 2021 01:01:54 GMT-0500 (CDT),22.1,77.5,18.0
442,Sat Oct 09 2021 02:01:54 GMT-0500 (CDT),22.1,77.3,18.0
443,Sat Oct 09 2021 03:01:54 GMT-0500 (CDT),22.1,77.1,17.9
444,Sat Oct 09 2021 04:01:54 GMT-0500 (CDT),22.1,76.9,17.9
445,Sat Oct 09 2021 05:01:54 GMT-0500 (CDT),22.0,76.7,17.8
446,Sat Oct 09 2021 06:01:54 GMT-0500 (CDT),22.0,76.4,17.7
447,Sat Oct 09 2021 07:01:54 GMT-0500 (CDT),22.0,76.2,17.7
448,Sat Oct 09 2021 08:01:54 GMT-0500 (CDT),22.0,76.0,17.6
449,Sat Oct 09 2021 09:01:54 GMT-0500 (CDT),22.3,75.7,17.8
450,Sat Oct 09 2021 10:01:54 GMT-0500 (CDT),22.5,75.2,17.9
451,Sat Oct 09 2021 11:01:54 GMT-0500 (CDT),22.5,74.8,17.9
452,Sat Oct 09 2021 12:01:54 GMT-0500 (CDT),22.4,74.5,17.7
453,Sat Oct 09 2021 13:01:54 GMT-0500 (CDT),22.4,74.2,17.6
454,Sat Oct 09 2021 14:01:54 GMT-0500 (CDT),22.4,73.9,17.6
455,Sat Oct 09 2021 15:01:54 GMT-0500 (CDT),22.4,73.6,17.5
456,Sat Oct 09 2021 16:01:54 GMT-0500 (CDT),22.4,73.3,17.4
457,Sat Oct 09 2021 17:01:54 GMT-0500 (CDT),22.4,73.0,17.4
458,Sat Oct 09 2021 18:01:54 GMT-0500 (CDT),22.3,72.8,17.2
459,Sat Oct 09 2021 19:01:54 GMT-0500 (CDT),22.4,72.5,17.3
460,Sat Oct 09 2021 20:01:54 GMT-0500 (CDT),22.3,72.2,17.1
461,Sat Oct 09 2021 21:01:54 GMT-0500 (CDT),22.4,72.0,17.2
462,Sat Oct 09 2021 22:01:54 GMT-0500 (CDT),22.4,71.8,17.1
463,Sat Oct 09 2021 23:01:54 GMT-0500 (CDT),22.4,71.5,17.0
464,Sun Oct 10 2021 00:01:54 GMT-0500 (CDT),22.4,71.3,17.0
465,Sun Oct 10 2021 01:01:54 GMT-0500 (CDT),22.4,71.0,16.9
466,Sun Oct 10 2021 02:01:54 GMT-0500 (CDT),22.4,70.8,16.9
467,Sun Oct 10 2021 03:01:54 GMT-0500 (CDT),22.4,70.6,16.8
468,Sun Oct 10 2021 04:01:54 GMT-0500 (CDT),22.4,70.4,16.8
469,Sun Oct 10 2021 05:01:54 GMT-0500 (CDT),22.4,70.1,16.7
470,Sun Oct 10 2021 06:01:54 GMT-0500 (CDT),22.4,69.9,16.7
471,Sun Oct 10 2021 07:01:54 GMT-0500 (CDT),22.3,69.7,16.6
472,Sun Oct 10 2021 08:01:54 GMT-0500 (CDT),22.3,69.5,16.5
473,Sun Oct 10 2021 09:01:54 GMT-0500 (CDT),22.4,69.3,16.6
474,Sun Oct 10 2021 10:01:54 GMT-0500 (CDT),22.4,69.0,16.5
475,Sun Oct 10 2021 11:01:54 GMT-0500 (CDT),22.4,68.8,16.4
476,Sun Oct 10 2021 12:01:54 GMT-0500 (CDT),22.4,68.6,16.4
477,Sun Oct 10 2021 13:01:54 GMT-0500 (CDT),22.4,68.4,16.4
478,Sun Oct 10 2021 14:01:54 GMT-0500 (CDT),22.5,68.2,16.4
479,Sun Oct 10 2021 15:01:54 GMT-0500 (CDT),22.5,68.0,16.4
480,Sun Oct 10 2021 16:01:54 GMT-0500 (CDT),22.5,67.8,16.3
481,Sun Oct 10 2021 17:01:54 GMT-0500 (CDT),22.5,67.6,16.3
482,Sun Oct 10 2021 18:01:54 GMT-0500 (CDT),22.5,67.4,16.2
483,Sun Oct 10 2021 19:01:54 GMT-0500 (CDT),22.4,67.3,16.1
484,Sun Oct 10 2021 20:01:54 GMT-0500 (CDT),22.4,67.1,16.1
485,Sun Oct 10 2021 21:01:54 GMT-0500 (CDT),22.4,66.9,16.0
486,Sun Oct 10 2021 22:01:54 GMT-0500 (CDT),22.4,66.8,16.0
487,Sun Oct 10 2021 23:01:54 GMT-0500 (CDT),22.4,66.6,15.9
488,Mon Oct 11 2021 00:01:54 GMT-0500 (CDT),22.4,66.5,15.9
489,Mon Oct 11 2021 01:01:54 GMT-0500 (CDT),22.5,66.3,16.0
490,Mon Oct 11 2021 02:01:54 GMT-0500 (CDT),22.4,66.1,15.8
491,Mon Oct 11 2021 03:01:54 GMT-0500 (CDT),22.4,66.0,15.8
492,Mon Oct 11 2021 04:01:54 GMT-0500 (CDT),22.4,65.8,15.8
493,Mon Oct 11 2021 05:01:54 GMT-0500 (CDT),22.5,65.7,15.8
494,Mon Oct 11 2021 06:01:54 GMT-0500 (CDT),22.4,65.6,15.7
495,Mon Oct 11 2021 07:01:54 GMT-0500 (CDT),22.4,65.4,15.7
496,Mon Oct 11 2021 08:01:54 GMT-0500 (CDT),22.4,65.3,15.6
497,Mon Oct 11 2021 09:01:54 GMT-0500 (CDT),22.4,65.2,15.6
498,Mon Oct 11 2021 10:01:54 GMT-0500 (CDT),23.4,64.8,16.5
499,Mon Oct 11 2021 11:01:54 GMT-0500 (CDT),24.2,64.3,17.1
500,Mon Oct 11 2021 12:01:54 GMT-0500 (CDT),24.0,64.0,16.8
501,Mon Oct 11 2021 13:01:54 GMT-0500 (CDT),23.8,63.9,16.6
502,Mon Oct 11 2021 14:01:54 GMT-0500 (CDT),24.9,63.2,17.5
503,Mon Oct 11 2021 15:01:54 GMT-0500 (CDT),24.2,63.1,16.8
504,Mon Oct 11 2021 16:01:54 GMT-0500 (CDT),24.7,62.6,17.2
505,Mon Oct 11 2021 17:01:54 GMT-0500 (CDT),24.9,62.2,17.2
506,Mon Oct 11 2021 18:01:54 GMT-0500 (CDT),24.9,61.7,17.1
507,Mon Oct 11 2021 19:01:54 GMT-0500 (CDT),23.6,61.8,15.9
508,Mon Oct 11 2021 20:01:54 GMT-0500 (CDT),23.1,61.9,15.5
509,Mon Oct 11 2021 21:01:54 GMT-0500 (CDT),22.9,62.0,15.3
510,Mon Oct 11 2021 22:01:54 GMT-0500 (CDT),22.7,62.1,15.1
511,Mon Oct 11 2021 23:01:54 GMT-0500 (CDT),22.6,62.3,15.1
512,Tue Oct 12 2021 00:01:54 GMT-0500 (CDT),22.5,62.3,15.0
513,Tue Oct 12 2021 01:01:54 GMT-0500 (CDT),22.4,62.4,14.9
514,Tue Oct 12 2021 02:01:54 GMT-0500 (CDT),22.3,62.4,14.8
515,Tue Oct 12 2021 03:01:54 GMT-0500 (CDT),22.2,62.5,14.8
516,Tue Oct 12 2021 04:01:54 GMT-0500 (CDT),22.2,62.5,14.8
517,Tue Oct 12 2021 05:01:54 GMT-0500 (CDT),22.1,62.5,14.7
518,Tue Oct 12 2021 06:01:54 GMT-0500 (CDT),22.1,62.5,14.7
519,Tue Oct 12 2021 07:01:54 GMT-0500 (CDT),22.1,62.5,14.7
520,Tue Oct 12 2021 08:01:54 GMT-0500 (CDT),22.1,62.5,14.7
521,Tue Oct 12 2021 09:01:54 GMT-0500 (CDT),23.3,62.0,15.7
522,Tue Oct 12 2021 10:01:54 GMT-0500 (CDT),23.6,61.7,15.9
523,Tue Oct 12 2021 11:01:54 GMT-0500 (CDT),23.7,61.5,15.9
524,Tue Oct 12 2021 12:01:54 GMT-0500 (CDT),23.9,61.2,16.1
525,Tue Oct 12 2021 13:01:54 GMT-0500 (CDT),23.6,61.1,15.7
526,Tue Oct 12 2021 14:01:54 GMT-0500 (CDT),23.7,61.0,15.8
527,Tue Oct 12 2021 15:01:54 GMT-0500 (CDT),24.1,60.6,16.1
528,Tue Oct 12 2021 16:01:54 GMT-0500 (CDT),24.2,60.3,16.1
529,Tue Oct 12 2021 17:01:54 GMT-0500 (CDT),24.6,60.0,16.4
530,Tue Oct 12 2021 18:01:54 GMT-0500 (CDT),25.3,59.3,16.9
531,Tue Oct 12 2021 19:01:54 GMT-0500 (CDT),23.3,59.8,15.1
532,Tue Oct 12 2021 20:01:54 GMT-0500 (CDT),22.7,60.3,14.7
533,Tue Oct 12 2021 21:01:54 GMT-0500 (CDT),22.3,60.6,14.4
534,Tue Oct 12 2021 22:01:54 GMT-0500 (CDT),22.1,60.9,14.3
535,Tue Oct 12 2021 23:01:54 GMT-0500 (CDT),22.0,61.1,14.2
536,Wed Oct 13 2021 00:01:54 GMT-0500 (CDT),21.9,61.2,14.2
537,Wed Oct 13 2021 01:01:54 GMT-0500 (CDT),21.9,61.3,14.2
538,Wed Oct 13 2021 02:01:54 GMT-0500 (CDT),21.8,61.3,14.1
539,Wed Oct 13 2021 03:01:54 GMT-0500 (CDT),21.8,61.4,14.1
540,Wed Oct 13 2021 04:01:54 GMT-0500 (CDT),21.8,61.4,14.1
541,Wed Oct 13 2021 05:01:54 GMT-0500 (CDT),21.7,61.5,14.0
542,Wed Oct 13 2021 06:01:54 GMT-0500 (CDT),21.7,61.5,14.0
543,Wed Oct 13 2021 07:01:54 GMT-0500 (CDT),21.7,61.5,14.0
544,Wed Oct 13 2021 08:01:54 GMT-0500 (CDT),21.7,61.4,14.0
545,Wed Oct 13 2021 09:01:54 GMT-0500 (CDT),22.8,61.3,15.0
546,Wed Oct 13 2021 10:01:54 GMT-0500 (CDT),24.4,60.2,16.3
547,Wed Oct 13 2021 11:01:54 GMT-0500 (CDT),24.3,59.5,16.0
548,Wed Oct 13 2021 12:01:54 GMT-0500 (CDT),23.9,59.1,15.5
549,Wed Oct 13 2021 13:01:54 GMT-0500 (CDT),23.5,58.9,15.1
550,Wed Oct 13 2021 14:01:54 GMT-0500 (CDT),23.7,58.6,15.2
551,Wed Oct 13 2021 15:01:54 GMT-0500 (CDT),24.3,58.2,15.6
552,Wed Oct 13 2021 16:01:54 GMT-0500 (CDT),24.1,58.1,15.4
553,Wed Oct 13 2021 17:01:54 GMT-0500 (CDT),23.3,58.3,14.7
554,Wed Oct 13 2021 18:01:54 GMT-0500 (CDT),23.0,58.4,14.5
555,Wed Oct 13 2021 19:01:54 GMT-0500 (CDT),22.8,58.6,14.3
556,Wed Oct 13 2021 20:01:54 GMT-0500 (CDT),22.8,58.7,14.4
557,Wed Oct 13 2021 21:01:54 GMT-0500 (CDT),22.6,58.9,14.2
558,Wed Oct 13 2021 22:01:54 GMT-0500 (CDT),22.4,59.1,14.1
559,Wed Oct 13 2021 23:01:54 GMT-0500 (CDT),22.4,59.3,14.1
560,Thu Oct 14 2021 00:01:54 GMT-0500 (CDT),22.4,59.7,14.3
561,Thu Oct 14 2021 01:01:54 GMT-0500 (CDT),22.3,60.1,14.3
562,Thu Oct 14 2021 02:01:54 GMT-0500 (CDT),22.3,60.5,14.4
563,Thu Oct 14 2021 03:01:54 GMT-0500 (CDT),22.3,60.7,14.4
564,Thu Oct 14 2021 04:01:54 GMT-0500 (CDT),22.3,61.0,14.5
565,Thu Oct 14 2021 05:01:54 GMT-0500 (CDT),22.3,61.2,14.5
566,Thu Oct 14 2021 06:01:54 GMT-0500 (CDT),22.3,61.4,14.6
567,Thu Oct 14 2021 07:01:54 GMT-0500 (CDT),22.3,61.6,14.6
568,Thu Oct 14 2021 08:01:54 GMT-0500 (CDT),22.2,61.7,14.6
569,Thu Oct 14 2021 09:01:54 GMT-0500 (CDT),22.3,61.5,14.6
570,Thu Oct 14 2021 10:01:54 GMT-0500 (CDT),22.5,61.2,14.7
571,Thu Oct 14 2021 11:01:54 GMT-0500 (CDT),22.6,60.6,14.7
572,Thu Oct 14 2021 12:01:54 GMT-0500 (CDT),22.3,60.2,14.3
573,Thu Oct 14 2021 13:01:54 GMT-0500 (CDT),22.3,59.8,14.2
574,Thu Oct 14 2021 14:01:54 GMT-0500 (CDT),22.2,59.4,14.0
575,Thu Oct 14 2021 15:01:54 GMT-0500 (CDT),22.2,59.1,13.9
576,Thu Oct 14 2021 16:01:54 GMT-0500 (CDT),22.1,58.8,13.7
577,Thu Oct 14 2021 17:01:54 GMT-0500 (CDT),22.1,58.6,13.7
578,Thu Oct 14 2021 18:01:54 GMT-0500 (CDT),22.1,58.3,13.6
579,Thu Oct 14 2021 19:01:54 GMT-0500 (CDT),22.0,58.2,13.5
580,Thu Oct 14 2021 20:01:54 GMT-0500 (CDT),21.9,58.1,13.4
581,Thu Oct 14 2021 21:01:54 GMT-0500 (CDT),21.9,58.1,13.4
582,Thu Oct 14 2021 22:01:54 GMT-0500 (CDT),22.0,58.1,13.5
583,Thu Oct 14 2021 23:01:54 GMT-0500 (CDT),22.0,58.1,13.5
584,Fri Oct 15 2021 00:01:54 GMT-0500 (CDT),21.9,58.1,13.4
585,Fri Oct 15 2021 01:01:54 GMT-0500 (CDT),21.9,58.2,13.4
586,Fri Oct 15 2021 02:01:54 GMT-0500 (CDT),21.9,58.2,13.4
587,Fri Oct 15 2021 03:01:54 GMT-0500 (CDT),21.9,58.3,13.4
588,Fri Oct 15 2021 04:01:54 GMT-0500 (CDT),21.9,58.3,13.4
589,Fri Oct 15 2021 05:01:54 GMT-0500 (CDT),21.9,58.4,13.4
590,Fri Oct 15 2021 06:01:54 GMT-0500 (CDT),21.9,58.4,13.4
591,Fri Oct 15 2021 07:01:54 GMT-0500 (CDT),21.9,58.3,13.4
592,Fri Oct 15 2021 08:01:54 GMT-0500 (CDT),21.8,58.1,13.3
593,Fri Oct 15 2021 09:01:54 GMT-0500 (CDT),22.3,57.8,13.7
594,Fri Oct 15 2021 10:01:54 GMT-0500 (CDT),22.4,57.9,13.8
595,Fri Oct 15 2021 11:01:54 GMT-0500 (CDT),22.6,57.8,13.9
596,Fri Oct 15 2021 12:01:54 GMT-0500 (CDT),22.5,57.8,13.9
597,Fri Oct 15 2021 13:01:54 GMT-0500 (CDT),22.5,57.9,13.9
598,Fri Oct 15 2021 14:01:54 GMT-0500 (CDT),22.5,57.9,13.9
599,Fri Oct 15 2021 15:01:54 GMT-0500 (CDT),22.4,57.9,13.8
600,Fri Oct 15 2021 16:01:54 GMT-0500 (CDT),22.4,57.7,13.7
601,Fri Oct 15 2021 17:01:54 GMT-0500 (CDT),22.4,57.3,13.6
602,Fri Oct 15 2021 18:01:54 GMT-0500 (CDT),22.2,56.6,13.2
603,Fri Oct 15 2021 19:01:54 GMT-0500 (CDT),22.0,56.1,12.9
604,Fri Oct 15 2021 20:01:54 GMT-0500 (CDT),21.9,55.4,12.6
605,Fri Oct 15 2021 21:01:54 GMT-0500 (CDT),22.0,54.9,12.6
606,Fri Oct 15 2021 22:01:54 GMT-0500 (CDT),21.8,54.6,12.3
607,Fri Oct 15 2021 23:01:54 GMT-0500 (CDT),21.8,54.3,12.2
608,Sat Oct 16 2021 00:01:54 GMT-0500 (CDT),21.6,54.1,12.0
609,Sat Oct 16 2021 01:01:54 GMT-0500 (CDT),21.6,53.7,11.9
610,Sat Oct 16 2021 02:01:54 GMT-0500 (CDT),21.6,53.0,11.7
611,Sat Oct 16 2021 03:01:54 GMT-0500 (CDT),21.5,52.4,11.4
612,Sat Oct 16 2021 04:01:54 GMT-0500 (CDT),21.3,51.8,11.1
613,Sat Oct 16 2021 05:01:54 GMT-0500 (CDT),21.3,51.3,10.9
614,Sat Oct 16 2021 06:01:54 GMT-0500 (CDT),21.3,50.9,10.8
615,Sat Oct 16 2021 07:01:54 GMT-0500 (CDT),21.2,50.4,10.6
616,Sat Oct 16 2021 08:01:54 GMT-0500 (CDT),21.2,50.1,10.5
617,Sat Oct 16 2021 09:01:54 GMT-0500 (CDT),22.0,49.7,11.1
618,Sat Oct 16 2021 10:01:54 GMT-0500 (CDT),22.2,49.4,11.2
619,Sat Oct 16 2021 11:01:54 GMT-0500 (CDT),22.2,49.0,11.1
620,Sat Oct 16 2021 12:01:54 GMT-0500 (CDT),22.1,48.8,10.9
621,Sat Oct 16 2021 13:01:54 GMT-0500 (CDT),22.0,48.5,10.7
622,Sat Oct 16 2021 14:01:54 GMT-0500 (CDT),22.0,48.0,10.6
623,Sat Oct 16 2021 15:01:54 GMT-0500 (CDT),22.0,47.6,10.5
624,Sat Oct 16 2021 16:01:54 GMT-0500 (CDT),22.0,47.2,10.3
